,,,,,,
327,南方新蓝筹混合,2020/7/20,1.9919,2.0054,0.68,2020/7/21 15:00
,,,,,,
328,上投摩根转型动力灵活配置混合,2020/7/20,2.538,2.5698,1.25,2020/7/21 15:00
,,,,,,
313,华安沪深300增强C,2020/7/20,2.1014,2.106,0.22,2020/7/21 15:00
,,,,,,
329,鹏华丰饶定开债,2020/7/17,1.102,1.1027,0.06,2020/7/21 15:00
,,,,,,
326,南方中小盘成长股票,2020/7/20,1.5694,1.5792,0.62,2020/7/21 15:00
,,,,,,
311,景顺长城沪深300指数增强,2020/7/20,2.608,2.6137,0.22,2020/7/21 15:00
,,,,,,
347,建信安心回报6个月定开C,2020/7/20,1.0047,1.0053,0.06,2020/7/21 15:00
,,,,,,
354,长盛城镇化主题混合,2020/7/20,1.65,1.6736,1.43,2020/7/21 15:00
,,,,,,
362,国泰聚信价值优势混合A,2020/7/20,2.495,2.5262,1.25,2020/7/21 15:00
,,,,,,
369,广发全球医疗保健(QDII),2020/7/17,1.776,1.7764,0.02,2020/7/21 4:00
,,,,,,
356,南方丰元信用增强债券C,2020/7/20,1.2649,1.2657,0.06,2020/7/21 15:00
,,,,,,
373,华安中证细分医药ETF联接A,2020/7/20,2.011,2.0825,3.55,2020/7/21 15:00
,,,,,,
345,鹏华丰融定开债,2020/7/17,1.65,1.6509,0.06,2020/7/21 15:00
,,,,,,
355,南方丰元信用增强债券A,2020/7/20,1.2937,1.2945,0.06,2020/7/21 15:00
,,,,,,
314,招商瑞丰灵活配置混合发起式A,2020/7/20,1.535,1.535,0,2020/7/21 15:00
,,,,,,
351,国富恒丰定期债券A,2020/7/17,0.999,0.9996,0.06,2020/7/21 15:00
,,,,,,
370,广发全球医疗保健美元,2020/7/17,0.2536,0.2537,0.02,2020/7/21 4:00
,,,,,,
361,信诚年年有余定开债B,2020/7/20,1.213,1.2135,0.05,2020/7/21 15:00
,,,,,,
334,长城稳固收益债券C,2020/7/20,1.2972,1.3042,0.54,2020/7/21 15:00
,,,,,,
363,国泰聚信价值优势混合C,2020/7/20,2.513,2.5409,1.11,2020/7/21 15:00
,,,,,,
367,国泰安康定期支付混合A,2020/7/20,1.714,1.7173,0.19,2020/7/21 15:00
,,,,,,
339,长城医疗保健混合,2020/7/20,3.7607,3.8725,2.97,2020/7/21 15:00
,,,,,,
378,上投摩根双债增利债券C,2020/7/20,1.109,1.1118,0.25,2020/7/21 15:00
,,,,,,
336,农银研究精选混合,2020/7/20,2.3718,2.4139,1.77,2020/7/21 15:00
,,,,,,
309,大摩品质生活精选股票,2020/7/20,2.909,2.9288,0.68,2020/7/21 15:00
,,,,,,
352,国富恒丰定期债券C,2020/7/17,0.998,0.9986,0.06,2020/7/21 15:00
,,,,,,
338,鹏华双债保利债券,2020/7/20,1.2536,1.2546,0.08,2020/7/21 15:00
,,,,,,
346,建信安心回报6个月定开A,2020/7/20,1.0071,1.0077,0.06,2020/7/21 15:00
,,,,,,
342,嘉实新兴市场A1(QDII),2020/7/17,1.292,1.292,0,2020/7/21 4:00
,,,,,,
335,安信永利信用C,2020/7/20,1.139,1.1401,0.1,2020/7/21 15:00
,,,,,,
360,信诚年年有余定开债A,2020/7/20,1.246,1.2466,0.05,2020/7/21 15:00
,,,,,,
341,嘉实新兴市场C2(QDII),2020/7/17,1.15,1.15,0,2020/7/21 4:00
,,,,,,
372,中银惠利半年定开债,2020/7/17,1.023,1.0236,0.06,2020/7/21 15:00
,,,,,,
377,上投摩根双债增利债券A,2020/7/20,1.114,1.1168,0.25,2020/7/21 15:00
,,,,,,
368,汇添富沪深300安中指数,2020/7/20,2.0596,2.0749,0.74,2020/7/21 15:00
,,,,,,
385,景顺长城景颐双利债券A,2020/7/20,1.506,1.5083,0.15,2020/7/21 15:00
,,,,,,
386,景顺长城景颐双利债券C,2020/7/20,1.466,1.4683,0.15,2020/7/21 15:00
,,,,,,
395,汇添富安心中国债券A,2020/7/20,1.274,1.2746,0.05,2020/7/21 15:00
,,,,,,
402,工银纯债债券A,2020/7/20,1.1318,1.1325,0.06,2020/7/21 15:00
,,,,,,
394,融通通源短融债券A,2020/7/20,1.058,1.0586,0.06,2020/7/21 15:00
,,,,,,
390,华商优势行业混合,2020/7/20,1.225,1.2232,-0.14,2020/7/21 15:00
,,,,,,
407,汇添富双利增强债券C,2020/7/20,1.17,1.1722,0.19,2020/7/21 15:00
,,,,,,
376,华安中证细分医药ETF联接C,2020/7/20,1.964,2.0338,3.55,2020/7/21 15:00
,,,,,,
404,易方达新兴成长灵活配置,2020/7/20,4.339,4.3816,0.98,2020/7/21 15:00
,,,,,,
406,汇添富双利增强债券A,2020/7/20,1.173,1.1752,0.19,2020/7/21 15:00
,,,,,,
396,汇添富安心中国债券C,2020/7/20,1.284,1.2846,0.05,2020/7/21 15:00
,,,,,,
403,工银纯债债券B,2020/7/20,1.1191,1.1198,0.06,2020/7/21 15:00
,,,,,,
398,华富灵活配置混合,2020/7/20,1.219,1.2223,0.27,2020/7/21 15:00
,,,,,,
409,鹏华环保产业股票,2020/7/20,2.905,2.9379,1.13,2020/7/21 15:00
,,,,,,
410,益民服务领先混合,2020/7/20,4.002,4.0085,0.16,2020/7/21 15:00
,,,,,,
408,民生加银城镇化混合,2020/7/20,2.21,2.2326,1.02,2020/7/21 15:00
,,,,,,
411,景顺长城优质成长股票,2020/7/20,1.605,1.6055,0.03,2020/7/21 15:00
,,,,,,
415,大摩添利18个月定开债A,2020/7/17,1.335,1.3358,0.06,2020/7/21 15:00
,,,,,,
414,嘉实绝对收益策略定期混合,2020/7/20,1.326,1.3266,0.05,2020/7/21 15:00
,,,,,,
279,华商红利优选混合,2020/7/20,1.091,1.0977,0.62,2020/7/21 15:00
,,,,,,
417,国联安新精选混合,2020/7/20,1.5079,1.5123,0.29,2020/7/21 15:00
,,,,,,
418,景顺长城成长之星股票,2020/7/20,3.522,3.5479,0.74,2020/7/21 15:00
,,,,,,
419,大摩优质信价纯债A,2020/7/20,1.043,1.0436,0.06,2020/7/21 15:00
,,,,,,
420,大摩优质信价纯债C,2020/7/20,1.036,1.0366,0.06,2020/7/21 15:00
,,,,,,
423,前海开源事件驱动混合A,2020/7/20,1.966,1.9818,0.8,2020/7/21 15:00
,,,,,,
